Company,Job Title,Job Link,Location,Posting Date,Days Since Posted,Function,Seniority,Company_Group,Product_Focus,Product_Focus_Tokens,Primary_Skill,Extracted_Skills,Relevancy_to_Actian,Trend_Score,AI_Analyst_Overlap,First_Seen,Last_Seen,Description
Matillion,Senior Staff Software Engineer,https://jobs.lever.co/matillion/873d7ec8-242f-45d8-a5dc-5388fb471897,Hyderabad,2026-04-06,23,Engineering,Principal/Staff,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",5.8,1.0,,2026-04-08,2026-04-29,
Matillion,Senior Staff Software Engineer - FrontEnd,https://jobs.lever.co/matillion/f559c761-16c5-498e-951d-e3f8ff31743a,Manchester,2026-03-20,40,Engineering,Principal/Staff,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",5.8,1.0,,2026-04-08,2026-04-29,
Matillion,Staff QA Engineer,https://jobs.lever.co/matillion/d08101cc-3465-4694-b0b5-1602338a9978,Manchester,2026-04-14,15,Engineering,Principal/Staff,ETL/Connectors,Data Quality,"[""Data Quality""]",QA,"[""QA"", ""ENGINEERING""]",5.8,1.0,,2026-04-15,2026-04-29,
Milvus,Enterprise Account Executive,https://jobs.lever.co/zilliz/8144e236-2836-4980-92cf-b6501ce0f81c,Tokyo,2025-10-27,184,Sales,Mid,Other,Go-to-Market,"[""Go-to-Market""]",,[],0.4,0.0,,2026-04-08,2026-04-29,
Milvus,Enterprise Account Executive,https://jobs.lever.co/zilliz/4339166e-d342-4058-a4fe-4faaf97454ad,Austin,2026-04-14,15,Sales,Mid,Other,Go-to-Market,"[""Go-to-Market""]",,[],1.6,0.0,,2026-04-15,2026-04-29,
Milvus,Enterprise Account Executive - EU (UK),https://jobs.lever.co/zilliz/45c1ddc1-9797-411f-a672-52f4cace3449,London,2025-05-15,349,Sales,Mid,Other,Go-to-Market,"[""Go-to-Market""]",,[],1.6,0.0,,2026-04-08,2026-04-29,
Milvus,Enterprise Account Executive - New York,https://jobs.lever.co/zilliz/f9a2360d-f610-4fa7-8fa0-594a1cbf7ed3,New York,2025-10-20,191,Sales,Mid,Other,Go-to-Market,"[""Go-to-Market""]",,[],1.6,0.0,,2026-04-08,2026-04-29,
Milvus,Enterprise Account Executive - South Korea,https://jobs.lever.co/zilliz/a72bb831-5bd7-4ac4-b158-100be65185c5,Seoul,2026-04-13,16,Sales,Mid,Other,Go-to-Market,"[""Go-to-Market""]",,[],0.4,0.0,,2026-04-14,2026-04-29,
Milvus,Senior Site Reliability Engineer Cloud Platform,https://jobs.lever.co/zilliz/7f796a0b-c1a5-4011-9e28-1cf9384e4c49,Redwood City,2025-05-15,349,Engineering,Senior,Other,Data Observability,"[""Data Observability""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS"", ""ANALYTICS"", ""SQL""]",5.3,1.0,,2026-04-08,2026-04-29,
Milvus,Solutions Architect,https://jobs.lever.co/zilliz/92bf6649-1fc2-4614-a463-304114d82499,Tokyo,2026-01-04,115,Engineering,Mid,Other,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",1.6,0.0,,2026-04-08,2026-04-29,
Milvus,"Staff Software Engineer, Database Systems",https://jobs.lever.co/zilliz/02848077-ca83-461e-87cd-e8b95d7f0c51,Redwood City,2025-05-15,349,Engineering,Principal/Staff,Other,Database / Storage,"[""Database / Storage""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",3.1,1.0,,2026-04-08,2026-04-29,
MongoDB,(Senior) Customer Success Manager,https://www.mongodb.com/careers/job/?gh_jid=7358843,Seoul,2026-03-30,30,Customer Success,Senior,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",1.7,1.0,,2026-04-01,2026-04-29,
MongoDB,AI Staff Developer Advocate,https://www.mongodb.com/careers/job/?gh_jid=7673691,California; San Francisco,2026-03-30,30,Engineering,Principal/Staff,Warehouse/Processing,ML/AI infra,"[""ML/AI infra""]",AI,"[""AI"", ""ENGINEERING"", ""ML"", ""PYTHON"", ""SQL""]",7.2,3.0,,2026-04-01,2026-04-29,
MongoDB,"Account Executive ( Bahasa, Thai or Vietnamese Speaker)",https://www.mongodb.com/careers/job/?gh_jid=7211619,Singapore,2026-04-08,21,Sales,Mid,Warehouse/Processing,ML/AI infra,"[""ML/AI infra""]",ML,"[""ML"", ""AI"", ""PYTHON"", ""SQL""]",6.3,2.0,,2026-04-08,2026-04-29,
MongoDB,"Account Executive, Acquisition",https://www.mongodb.com/careers/job/?gh_jid=7154017,Hong Kong,2026-04-08,21,Design,Mid,Warehouse/Processing,Product Management,"[""Product Management""]",,[],1.3,0.0,,2026-04-08,2026-04-29,
MongoDB,"Account Executive, Growth",https://www.mongodb.com/careers/job/?gh_jid=5573926,Milan,2026-04-08,21,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,,2026-04-08,2026-04-29,
MongoDB,Account-Based Marketing Manager,https://www.mongodb.com/careers/job/?gh_jid=7815603,Austin; Chicago; Minneapolis,2026-04-17,12,Marketing,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",2.8,0.0,,2026-04-18,2026-04-29,
MongoDB,Advisory Pre-Sales Solutions Architect,https://www.mongodb.com/careers/job/?gh_jid=7027409,Tysons,2026-03-30,30,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""ANALYTICS""]",2.4,0.0,,2026-04-01,2026-04-29,
MongoDB,Application Delivery Consultant,https://www.mongodb.com/careers/job/?gh_jid=7836059,Bulgaria,2026-04-21,8,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",,[],2.4,0.0,,2026-04-21,2026-04-29,
MongoDB,Application Engineer,https://www.mongodb.com/careers/job/?gh_jid=7761021,Bulgaria,2026-04-02,27,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",2.4,0.0,,2026-04-02,2026-04-29,
MongoDB,Associate Commercial Growth Account Executive,https://www.mongodb.com/careers/job/?gh_jid=7592487,Toronto,2026-04-08,21,Sales,Entry,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.1,0.0,,2026-04-08,2026-04-29,
MongoDB,Associate Commercial Growth Account Executive,https://www.mongodb.com/careers/job/?gh_jid=7617760,Austin,2026-04-08,21,Sales,Entry,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.1,0.0,,2026-04-08,2026-04-29,
MongoDB,"Associate Early Talent Recruiter, Contract",https://www.mongodb.com/careers/job/?gh_jid=7769513,New York City,2026-04-09,20,Design,Entry,Warehouse/Processing,Product Management,"[""Product Management""]",,[],2.1,0.0,,2026-04-10,2026-04-29,
MongoDB,Associate Technical Services Engineer II location Dublin suitcase Full-time chevron-right,https://www.mongodb.com/careers/job/?gh_jid=7721092,,2026-04-01,28,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",2.4,0.0,,2026-03-25,2026-04-29,
MongoDB,Candidate Experience Coordinator,https://www.mongodb.com/careers/job/?gh_jid=7722465,Sydney,2026-03-30,30,Operations,Mid,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",,[],2.4,0.0,,2026-04-01,2026-04-29,
MongoDB,Cloud Operations Engineer,https://www.mongodb.com/careers/job/?gh_jid=7453323,Dublin,2026-03-30,30,Engineering,Mid,Warehouse/Processing,Cloud Infrastructure,"[""Cloud Infrastructure""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS""]",1.3,0.0,,2026-04-01,2026-04-29,
MongoDB,Commercial Growth Account Executive,https://www.mongodb.com/careers/job/?gh_jid=7172630,Boston; New York City,2026-04-08,21,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,,2026-04-08,2026-04-29,
MongoDB,Commercial Growth Account Executive,https://www.mongodb.com/careers/job/?gh_jid=7771690,Dublin,2026-04-08,21,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,,2026-04-08,2026-04-29,
MongoDB,Commercial Growth Account Executive (Italian Speaker),https://www.mongodb.com/careers/job/?gh_jid=7841395,Dublin,2026-04-22,7,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,,2026-04-23,2026-04-29,
MongoDB,"Commercial Growth, Account Executive - UKI Market",https://www.mongodb.com/careers/job/?gh_jid=6826191,Dublin,2026-04-08,21,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,,2026-04-08,2026-04-29,
MongoDB,Consulting Engineer,https://www.mongodb.com/careers/job/?gh_jid=7746692,Tel Aviv,2026-03-30,30,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",2.4,0.0,,2026-04-01,2026-04-29,
MongoDB,Contract Associate Recruiter,https://www.mongodb.com/careers/job/?gh_jid=7818210,Dublin,2026-04-15,14,Design,Entry,Warehouse/Processing,Product Management,"[""Product Management""]",,[],1.0,0.0,,2026-04-16,2026-04-29,
MongoDB,"Customer Advocate, Office of the CCO",https://www.mongodb.com/careers/job/?gh_jid=7707200,Austin; Dallas; New York City,2026-04-24,5,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ANALYTICS,"[""ANALYTICS""]",3.5,0.0,,2026-04-25,2026-04-29,
MongoDB,Customer Success Manager,https://www.mongodb.com/careers/job/?gh_jid=7738881,Stuttgart,2026-04-22,7,Customer Success,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",1.7,0.0,,2026-04-08,2026-04-29,
MongoDB,Customer Success Manager,https://www.mongodb.com/careers/job/?gh_jid=7738880,Munich,2026-04-22,7,Customer Success,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",1.7,0.0,,2026-04-08,2026-04-29,
MongoDB,Customer Success Manager,https://www.mongodb.com/careers/job/?gh_jid=7738871,Berlin,2026-04-28,1,Customer Success,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",2.8,0.0,,2026-04-13,2026-04-29,
MongoDB,Customer Success Manager - French Speaking,https://www.mongodb.com/careers/job/?gh_jid=7761063,Dublin,2026-03-31,29,Customer Success,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",1.7,0.0,,2026-04-01,2026-04-29,
MongoDB,Customer Success Manager - French Speaking,https://www.mongodb.com/careers/job/?gh_jid=7757113,Paris,2026-03-31,29,Customer Success,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",1.7,0.0,,2026-04-01,2026-04-29,
MongoDB,Customer Success Manager - Turkish Speaker,https://www.mongodb.com/careers/job/?gh_jid=7696235,Dubai,2026-03-31,29,Customer Success,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",1.7,0.0,,2026-04-01,2026-04-29,
MongoDB,"Customer Success Manager, German Speaker",https://www.mongodb.com/careers/job/?gh_jid=7619241,Dublin; Germany; Munich,2026-03-31,29,Customer Success,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",2.8,0.0,,2026-04-01,2026-04-29,
MongoDB,"Customer Success Manager, German Speaker",https://www.mongodb.com/careers/job/?gh_jid=7657504,Stuttgart,2026-03-31,29,Customer Success,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",1.7,0.0,,2026-04-01,2026-04-29,
MongoDB,"Customer Success Manager, German Speaker",https://www.mongodb.com/careers/job/?gh_jid=7657498,Frankfurt,2026-03-31,29,Customer Success,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",1.7,0.0,,2026-04-01,2026-04-29,
MongoDB,"Director of Engineering, Query Optimization location Dublin suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7592810,,2026-04-01,28,Engineering,Director+,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",3.6,1.0,,2026-03-25,2026-04-29,
MongoDB,"Director of Product Management, Developer Experience, Tools and Client Libraries location Dublin suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7658187,,2026-04-01,28,Engineering,Director+,Warehouse/Processing,Developer Tools,"[""Developer Tools""]",PRODUCT_MANAGEMENT,"[""PRODUCT_MANAGEMENT"", ""PRODUCT"", ""MANAGEMENT"", ""ENGINEERING""]",2.5,1.0,,2026-03-25,2026-04-29,
MongoDB,"Director, CEO Communications",https://www.mongodb.com/careers/job/?gh_jid=7409019,New York City; Palo Alto,2026-03-30,30,Marketing,Director+,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],3.6,1.0,,2026-04-01,2026-04-29,
MongoDB,"Director, Corporate Development & Ventures",https://www.mongodb.com/careers/job/?gh_jid=7822078,San Francisco,2026-04-20,9,Operations,Director+,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",,[],3.6,1.0,,2026-04-21,2026-04-29,
MongoDB,"Director, Employee Communications",https://www.mongodb.com/careers/job/?gh_jid=7819441,Austin; New York City; San Francisco,2026-04-16,13,Marketing,Director+,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],3.6,1.0,,2026-04-16,2026-04-29,
MongoDB,"Director, Engineering",https://www.mongodb.com/careers/job/?gh_jid=7711879,Dublin,2026-04-21,8,Engineering,Director+,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",3.6,1.0,,2026-04-21,2026-04-29,
MongoDB,"Director, Global Quote-to-Cash Operations (India COE)",https://www.mongodb.com/careers/job/?gh_jid=7662222,Gurugram,2026-03-30,30,Operations,Director+,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",,[],2.5,1.0,,2026-04-01,2026-04-29,
MongoDB,"Director, Identity & Security Product Management location Alberta; British Columbia; Manitoba; Nova Scotia; Ontario; Quebec; Toronto suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7566138,,2026-04-01,28,Security,Director+,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",SECURITY,"[""SECURITY""]",2.5,1.0,,2026-03-25,2026-04-29,
MongoDB,"Director, Identity & Security Product Management location New York City; Palo Alto; Seattle; United States suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7566136,,2026-04-01,28,Security,Director+,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",SECURITY,"[""SECURITY""]",2.5,1.0,,2026-03-25,2026-04-29,
MongoDB,"Director, International Financial Compliance",https://www.mongodb.com/careers/job/?gh_jid=7811458,Dublin,2026-04-22,7,Finance,Director+,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",COMPLIANCE,"[""COMPLIANCE"", ""SECURITY""]",2.5,1.0,,2026-04-23,2026-04-29,
MongoDB,"Director, Product Marketing",https://www.mongodb.com/careers/job/?gh_jid=7434504,United States,2026-03-30,30,Product Management,Director+,Warehouse/Processing,Product Management,"[""Product Management""]",PRODUCT,"[""PRODUCT"", ""MANAGEMENT""]",3.6,1.0,,2026-04-01,2026-04-29,
MongoDB,"Director, Regional Employee Experience",https://www.mongodb.com/careers/job/?gh_jid=7585369,Gurugram,2026-03-30,30,Operations,Director+,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",,[],2.5,1.0,,2026-04-01,2026-04-29,
MongoDB,"Director, Strategic Sourcing",https://www.mongodb.com/careers/job/?gh_jid=7825494,Austin; New York City,2026-04-23,6,Operations,Director+,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",,[],3.6,1.0,,2026-04-23,2026-04-29,
MongoDB,"Director, Tax",https://www.mongodb.com/careers/job/?gh_jid=7843814,Austin,2026-04-27,2,Finance,Director+,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",,[],3.6,1.0,,2026-04-27,2026-04-29,
MongoDB,Engagement Manager (Services Sales),https://www.mongodb.com/careers/job/?gh_jid=7599693,San Francisco,2026-03-30,30,Sales,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",2.8,0.0,,2026-04-01,2026-04-29,
MongoDB,Engineer 3 - CPQ,https://www.mongodb.com/careers/job/?gh_jid=7779016,Gurugram,2026-04-21,8,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",2.4,0.0,,2026-04-21,2026-04-29,
MongoDB,Enterprise Account Executive,https://www.mongodb.com/careers/job/?gh_jid=7256839,Paris,2026-04-28,1,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,,2026-04-13,2026-04-29,
MongoDB,Enterprise Account Executive,https://www.mongodb.com/careers/job/?gh_jid=7160353,Frankfurt,2026-04-28,1,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,,2026-04-08,2026-04-29,
MongoDB,Enterprise Account Executive,https://www.mongodb.com/careers/job/?gh_jid=7026136,London,2026-04-28,1,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,,2026-04-09,2026-04-29,
MongoDB,"Enterprise Account Executive (Bahasa, Vietnamese and Thai speaker)",https://www.mongodb.com/careers/job/?gh_jid=7211805,Singapore,2026-04-08,21,Sales,Mid,Warehouse/Processing,ML/AI infra,"[""ML/AI infra""]",ML,"[""ML"", ""AI"", ""PYTHON"", ""SQL""]",6.3,2.0,,2026-04-08,2026-04-29,
MongoDB,Enterprise Account Executive (Cyber),https://www.mongodb.com/careers/job/?gh_jid=7628750,Tel Aviv,2026-04-08,21,Security,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",,[],2.4,0.0,,2026-04-08,2026-04-29,
MongoDB,"Enterprise Account Executive, Acquisition",https://www.mongodb.com/careers/job/?gh_jid=5607962,Mexico City,2026-04-08,21,Design,Mid,Warehouse/Processing,Product Management,"[""Product Management""]",,[],1.3,0.0,,2026-04-08,2026-04-29,
MongoDB,"Enterprise Account Executive, Acquisition ( Indonesia - Bahasa Speaker Required)",https://www.mongodb.com/careers/job/?gh_jid=7555250,Singapore,2026-04-08,21,Design,Mid,Warehouse/Processing,Product Management,"[""Product Management""]",,[],2.4,0.0,,2026-04-08,2026-04-29,
MongoDB,"Enterprise Account Executive, Federal",https://www.mongodb.com/careers/job/?gh_jid=7028355,Tysons,2026-04-08,21,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,,2026-04-08,2026-04-29,
MongoDB,"Enterprise Account Executive, Growth",https://www.mongodb.com/careers/job/?gh_jid=7257122,Madrid,2026-04-21,8,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,,2026-04-14,2026-04-29,
MongoDB,"Enterprise Account Executive, Growth",https://www.mongodb.com/careers/job/?gh_jid=7839823,Singapore,2026-04-28,1,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,,2026-04-23,2026-04-29,
MongoDB,"Enterprise Account Executive, Growth",https://www.mongodb.com/careers/job/?gh_jid=7362411,Michigan,2026-04-28,1,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,,2026-04-11,2026-04-29,
MongoDB,"Enterprise Account Executive, Growth ( Bahasa Speaker)",https://www.mongodb.com/careers/job/?gh_jid=7552596,Singapore,2026-04-08,21,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,,2026-04-08,2026-04-29,
MongoDB,"Enterprise Account Executive, Growth (Arabic speaker)",https://www.mongodb.com/careers/job/?gh_jid=7429695,Dubai,2026-04-08,21,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",ANALYTICS,"[""ANALYTICS"", ""SQL""]",2.9,0.0,,2026-04-08,2026-04-29,
MongoDB,"Enterprise Account Executive, Growth (Defence & MHA)",https://www.mongodb.com/careers/job/?gh_jid=7363143,Gurugram,2026-04-08,21,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,,2026-04-08,2026-04-29,
MongoDB,"Enterprise Account Executive, Growth (Digital Native)",https://www.mongodb.com/careers/job/?gh_jid=6640101,Tel Aviv,2026-04-08,21,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,,2026-04-08,2026-04-29,
MongoDB,"Enterprise Account Executive, Growth (FSI)",https://www.mongodb.com/careers/job/?gh_jid=6601414,Tel Aviv,2026-04-08,21,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,,2026-04-08,2026-04-29,
MongoDB,Enterprise Account Manager - OEM,https://www.mongodb.com/careers/job/?gh_jid=6829771,Beijing; Shanghai; Shenzhen,2026-03-30,30,Sales,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",1.7,0.0,,2026-04-01,2026-04-29,
MongoDB,Executive Partner Specialist,https://www.mongodb.com/careers/job/?gh_jid=7850243,Austin; New Jersey; New York City,2026-04-24,5,Operations,Mid,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",,[],2.4,0.0,,2026-04-25,2026-04-29,
MongoDB,Field Marketing Specialist,https://www.mongodb.com/careers/job/?gh_jid=7696222,Austin; Chicago; Indianapolis; Minneapolis,2026-03-30,30,Marketing,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,,2026-04-01,2026-04-29,
MongoDB,Financial Planning & Analysis Manager,https://www.mongodb.com/careers/job/?gh_jid=7678934,Dublin,2026-03-30,30,Finance,Manager,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",1.7,0.0,,2026-04-01,2026-04-29,
MongoDB,Growth Marketing Senior Manager,https://www.mongodb.com/careers/job/?gh_jid=7534893,New York City,2026-03-30,30,Marketing,Senior,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT""]",2.8,1.0,,2026-04-01,2026-04-29,
MongoDB,"Head of AI Platform, GM",https://www.mongodb.com/careers/job/?gh_jid=7826031,New York City; San Francisco; United States,2026-04-22,7,Engineering,Director+,Warehouse/Processing,ML/AI infra,"[""ML/AI infra""]",AI,"[""AI"", ""DEVOPS"", ""ML"", ""PYTHON"", ""SQL""]",7.5,3.0,,2026-04-23,2026-04-29,
MongoDB,Head of Post Sales Technology,https://www.mongodb.com/careers/job/?gh_jid=7706094,New York City; Palo Alto,2026-03-31,29,Sales,Director+,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",ANALYTICS,"[""ANALYTICS""]",3.6,1.0,,2026-03-25,2026-04-29,
MongoDB,IAM Security Engineer 3 location United States suitcase Full-time chevron-right,https://www.mongodb.com/careers/job/?gh_jid=7656724,,2026-04-01,28,Security,Mid,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",SECURITY,"[""SECURITY""]",1.3,0.0,,2026-03-25,2026-04-29,
MongoDB,IBM Principal Specialist,https://www.mongodb.com/careers/job/?gh_jid=7818435,New York City,2026-04-15,14,Operations,Principal/Staff,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",,[],3.3,1.0,,2026-04-16,2026-04-29,
MongoDB,Industry Consultant,https://www.mongodb.com/careers/job/?gh_jid=7767185,Gurugram,2026-04-21,8,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",,[],2.4,0.0,,2026-04-21,2026-04-29,
MongoDB,Inside Account Executive,https://www.mongodb.com/careers/job/?gh_jid=7695258,United States,2026-04-08,21,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,,2026-04-08,2026-04-29,
MongoDB,International Tax Manager,https://www.mongodb.com/careers/job/?gh_jid=7702003,Austin; United States,2026-03-31,29,Finance,Manager,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",2.8,0.0,,2026-04-01,2026-04-29,
MongoDB,"Lead Engineer, Atlas Clusters Fleet Signal Management",https://www.mongodb.com/careers/job/?gh_jid=7711872,Dublin,2026-04-23,6,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",MANAGEMENT,"[""MANAGEMENT"", ""ENGINEERING""]",2.8,1.0,,2026-04-23,2026-04-29,
MongoDB,"Lead Engineer, C2C location Dublin suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7404533,,2026-04-01,28,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""MANAGEMENT""]",2.8,1.0,,2026-03-25,2026-04-29,
MongoDB,"Lead Engineer, Internal Engineering",https://www.mongodb.com/careers/job/?gh_jid=7541875,Gurugram,2026-03-30,30,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""MANAGEMENT""]",2.8,1.0,,2026-03-25,2026-04-29,
MongoDB,"Lead Engineer, Observability location Dublin suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7613568,,2026-04-01,28,Engineering,Senior,Warehouse/Processing,Data Observability,"[""Data Observability""]",OBSERVABILITY,"[""OBSERVABILITY""]",6.1,2.5,,2026-03-25,2026-04-29,
MongoDB,"Lead Software Engineer, Atlas Clusters location Dublin suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7597269,,2026-04-01,28,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""MANAGEMENT"", ""SQL""]",4.4,1.0,,2026-03-25,2026-04-29,
MongoDB,"Lead Software Engineer, Server Ingress Security location Dublin suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7698054,,2026-04-01,28,Security,Senior,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",SECURITY,"[""SECURITY""]",1.7,1.0,,2026-03-25,2026-04-29,
MongoDB,"Lead, Bus Sys Engineering - CPQ",https://www.mongodb.com/careers/job/?gh_jid=7778984,Gurugram,2026-04-17,12,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""MANAGEMENT""]",2.8,1.0,,2026-04-18,2026-04-29,
